Date,For,Against
2016-09-09 05,2390.0,161.0
2016-09-09 06,2390.0,161.0
2016-09-09 07,2390.0,161.0
2016-09-09 08,2390.0,161.0
2016-09-09 09,2390.0,161.0
2016-09-09 10,2390.0,161.0
2016-09-09 11,2390.0,161.0
2016-09-09 12,2390.0,161.0
2016-09-09 13,2390.0,161.0
2016-09-09 14,2390.0,161.0
2016-09-09 15,2390.0,161.0
2016-09-09 16,2390.0,161.0
2016-09-09 17,2390.0,161.0
2016-09-09 18,2390.0,161.0
2016-09-09 19,2390.0,161.0
2016-09-09 20,2390.0,161.0
2016-09-09 21,2390.0,161.0
2016-09-09 22,2390.0,161.0
2016-09-09 23,2390.0,161.0
2016-09-10 00,2390.0,161.0
2016-09-10 01,2390.0,161.0
2016-09-10 02,2390.0,161.0
2016-09-10 03,2390.0,161.0
2016-09-10 04,2390.0,161.0
2016-09-10 05,2390.0,161.0
2016-09-10 06,2390.0,161.0
2016-09-10 07,2390.0,161.0
2016-09-10 08,2390.0,161.0
2016-09-10 09,2390.0,161.0
2016-09-10 10,2390.0,161.0
2016-09-10 11,2390.0,161.0
2016-09-10 12,2390.0,161.0
2016-09-10 13,2390.0,161.0
2016-09-10 14,2390.0,161.0
2016-09-10 15,2390.0,161.0
2016-09-10 16,2390.0,161.0
2016-09-10 17,2390.0,162.0
2016-09-10 18,2390.0,162.0
2016-09-10 19,2390.0,162.0
2016-09-10 20,2390.0,162.0
2016-09-10 21,2390.0,162.0
2016-09-10 22,2390.0,162.0
2016-09-10 23,2390.0,162.0
2016-09-11 00,2390.0,162.0
2016-09-11 01,2390.0,162.0
2016-09-11 02,2390.0,162.0
2016-09-11 03,2390.0,162.0
2016-09-11 04,2390.0,162.0
2016-09-11 05,2390.0,162.0
2016-09-11 06,2390.0,162.0
2016-09-11 07,2390.0,162.0
2016-09-11 08,2390.0,162.0
2016-09-11 09,2390.0,162.0
2016-09-11 10,2390.0,162.0
2016-09-11 11,2390.0,162.0
2016-09-11 12,2390.0,162.0
2016-09-11 13,2390.0,162.0
2016-09-11 14,2390.0,162.0
2016-09-11 15,2390.0,162.0
2016-09-11 16,2390.0,162.0
2016-09-11 17,2390.0,163.0
2016-09-11 18,2390.0,163.0
2016-09-11 19,2390.0,163.0
2016-09-11 20,2390.0,163.0
2016-09-11 21,2390.0,163.0
2016-09-11 22,2390.0,163.0
2016-09-11 23,2390.0,163.0
2016-09-12 00,2390.0,163.0
2016-09-12 01,2390.0,163.0
2016-09-12 02,2390.0,163.0
2016-09-12 03,2390.0,163.0
2016-09-12 04,2390.0,164.0
2016-09-12 05,2390.0,166.0
2016-09-12 06,2390.0,166.0
2016-09-12 07,2390.0,166.0
2016-09-12 08,2390.0,166.0
2016-09-12 09,2390.0,166.0
2016-09-12 10,2390.0,166.0
2016-09-12 11,2390.0,166.0
2016-09-12 12,2391.0,166.0
2016-09-12 13,2391.0,166.0
2016-09-12 14,2392.0,166.0
2016-09-12 15,2392.0,166.0
2016-09-12 16,2392.0,166.0
2016-09-12 17,2392.0,166.0
2016-09-12 18,2392.0,166.0
2016-09-12 19,2392.0,166.0
2016-09-12 20,2392.0,166.0
2016-09-12 21,2392.0,166.0
2016-09-12 22,2392.0,166.0
2016-09-12 23,2392.0,166.0
2016-09-13 00,2392.0,166.0
2016-09-13 01,2392.0,166.0
2016-09-13 02,2392.0,166.0
2016-09-13 03,2392.0,166.0
2016-09-13 04,2392.0,166.0
2016-09-13 05,2392.0,166.0
2016-09-13 06,2392.0,166.0
2016-09-13 07,2392.0,166.0
2016-09-13 08,2392.0,166.0
2016-09-13 09,2392.0,166.0
2016-09-13 10,2392.0,166.0
2016-09-13 11,2392.0,166.0
2016-09-13 12,2392.0,166.0
2016-09-13 13,2392.0,166.0
2016-09-13 14,2392.0,166.0
2016-09-13 15,2392.0,166.0
2016-09-13 16,2392.0,166.0
2016-09-13 17,2392.0,166.0
2016-09-13 18,2392.0,166.0
2016-09-13 19,2392.0,166.0
2016-09-13 20,2392.0,166.0
2016-09-13 21,2392.0,167.0
2016-09-13 22,2392.0,167.0
2016-09-13 23,2392.0,168.0
2016-09-14 00,2392.0,168.0
2016-09-14 01,2392.0,168.0
2016-09-14 02,2392.0,168.0
2016-09-14 03,2392.0,168.0
2016-09-14 04,2392.0,168.0
2016-09-14 05,2392.0,168.0
2016-09-14 06,2392.0,168.0
2016-09-14 07,2392.0,168.0
2016-09-14 08,2392.0,168.0
2016-09-14 09,2392.0,168.0
2016-09-14 10,2392.0,168.0
2016-09-14 11,2392.0,168.0
2016-09-14 12,2392.0,168.0
2016-09-14 13,2392.0,168.0
2016-09-14 14,2392.0,168.0
2016-09-14 15,2392.0,168.0
2016-09-14 16,2392.0,168.0
2016-09-14 17,2392.0,168.0
2016-09-14 18,2392.0,168.0
2016-09-14 19,2392.0,168.0
2016-09-14 20,2392.0,168.0
2016-09-14 21,2392.0,168.0
2016-09-14 22,2392.0,168.0
2016-09-14 23,2392.0,168.0
