Date,For,Against
2016-08-13 12,136.0,1478.0
2016-08-13 13,136.0,1478.0
2016-08-13 14,136.0,1478.0
2016-08-13 15,136.0,1478.0
2016-08-13 16,136.0,1478.0
2016-08-13 17,136.0,1478.0
2016-08-13 18,136.0,1478.0
2016-08-13 19,136.0,1478.0
2016-08-13 20,136.0,1478.0
2016-08-13 21,136.0,1478.0
2016-08-13 22,136.0,1478.0
2016-08-13 23,136.0,1478.0
2016-08-14 00,136.0,1478.0
2016-08-14 01,136.0,1478.0
2016-08-14 02,136.0,1478.0
2016-08-14 03,136.0,1478.0
2016-08-14 04,136.0,1478.0
2016-08-14 05,136.0,1478.0
2016-08-14 06,136.0,1478.0
2016-08-14 07,136.0,1478.0
2016-08-14 08,136.0,1478.0
2016-08-14 09,136.0,1478.0
2016-08-14 10,136.0,1478.0
2016-08-14 11,136.0,1478.0
2016-08-14 12,136.0,1478.0
2016-08-14 13,136.0,1478.0
2016-08-14 14,136.0,1478.0
2016-08-14 15,136.0,1478.0
2016-08-14 16,136.0,1479.0
2016-08-14 17,136.0,1479.0
2016-08-14 18,136.0,1479.0
2016-08-14 19,136.0,1479.0
2016-08-14 20,136.0,1479.0
2016-08-14 21,136.0,1479.0
2016-08-14 22,136.0,1479.0
2016-08-14 23,136.0,1479.0
2016-08-15 00,136.0,1479.0
2016-08-15 01,136.0,1479.0
2016-08-15 02,136.0,1479.0
2016-08-15 03,136.0,1479.0
2016-08-15 04,136.0,1480.0
2016-08-15 05,136.0,1480.0
2016-08-15 06,136.0,1480.0
2016-08-15 07,136.0,1480.0
2016-08-15 08,136.0,1480.0
2016-08-15 09,136.0,1480.0
2016-08-15 10,136.0,1480.0
2016-08-15 11,136.0,1480.0
2016-08-15 12,136.0,1480.0
2016-08-15 13,136.0,1480.0
2016-08-15 14,136.0,1480.0
2016-08-15 15,136.0,1480.0
2016-08-15 16,136.0,1480.0
2016-08-15 17,136.0,1480.0
2016-08-15 18,136.0,1480.0
2016-08-15 19,136.0,1480.0
2016-08-15 20,136.0,1480.0
2016-08-15 21,136.0,1480.0
2016-08-15 22,136.0,1480.0
2016-08-15 23,136.0,1480.0
2016-08-16 00,136.0,1480.0
2016-08-16 01,136.0,1480.0
2016-08-16 02,136.0,1480.0
2016-08-16 03,136.0,1480.0
2016-08-16 04,136.0,1480.0
2016-08-16 05,136.0,1480.0
2016-08-16 06,136.0,1480.0
2016-08-16 07,136.0,1480.0
2016-08-16 08,136.0,1480.0
2016-08-16 09,136.0,1480.0
2016-08-16 10,136.0,1480.0
2016-08-16 11,136.0,1480.0
2016-08-16 12,136.0,1480.0
2016-08-16 13,136.0,1480.0
2016-08-16 14,136.0,1480.0
2016-08-16 15,136.0,1480.0
2016-08-16 16,136.0,1480.0
2016-08-16 17,136.0,1480.0
2016-08-16 18,136.0,1480.0
2016-08-16 19,136.0,1480.0
2016-08-16 20,136.0,1480.0
2016-08-16 21,136.0,1480.0
2016-08-16 22,136.0,1480.0
2016-08-16 23,136.0,1480.0
2016-08-17 00,136.0,1480.0
2016-08-17 01,136.0,1480.0
2016-08-17 02,136.0,1480.0
2016-08-17 03,136.0,1480.0
2016-08-17 04,136.0,1480.0
2016-08-17 05,136.0,1480.0
2016-08-17 06,136.0,1480.0
2016-08-17 07,136.0,1480.0
2016-08-17 08,136.0,1480.0
2016-08-17 09,136.0,1480.0
2016-08-17 10,136.0,1480.0
2016-08-17 11,136.0,1480.0
2016-08-17 12,136.0,1480.0
2016-08-17 13,136.0,1480.0
2016-08-17 14,136.0,1480.0
2016-08-17 15,136.0,1480.0
2016-08-17 16,136.0,1480.0
2016-08-17 17,136.0,1481.0
2016-08-17 18,136.0,1481.0
2016-08-17 19,136.0,1481.0
2016-08-17 20,136.0,1481.0
2016-08-17 21,136.0,1481.0
2016-08-17 22,136.0,1481.0
2016-08-17 23,136.0,1481.0
2016-08-18 00,136.0,1481.0
2016-08-18 01,136.0,1481.0
2016-08-18 02,136.0,1481.0
2016-08-18 03,136.0,1481.0
